(title "Static Pressure")
(labels "Position" "Static Pressure")

((xy/key/label "down_wall")
-0.45	2833.92
-0.441964	2977.03
-0.433929	2921.12
-0.425893	2812.35
-0.417857	2795.46
-0.409821	2798.32
-0.401786	2801.78
-0.39375	2802.03
-0.385714	2800.44
-0.377679	2798.85
-0.369643	2797.69
-0.361607	2796.9
-0.353571	2796.18
-0.345536	2795.29
-0.3375	2794.31
-0.329464	2793.38
-0.321429	2792.54
-0.313393	2791.72
-0.305357	2790.97
-0.297321	2790.34
-0.289286	2789.78
-0.28125	2789.3
-0.273214	2788.84
-0.265179	2788.34
-0.257143	2787.86
-0.249107	2787.43
-0.241071	2787.01
-0.233036	2786.61
-0.225	2786.24
-0.216964	2785.91
-0.208929	2785.57
-0.200893	2785.21
-0.192857	2784.88
-0.184821	2784.59
-0.176786	2784.28
-0.16875	2783.98
-0.160714	2783.7
-0.152679	2783.45
-0.144643	2783.22
-0.136607	2782.98
-0.128571	2782.72
-0.120536	2782.48
-0.1125	2782.25
-0.104464	2782.03
-0.0964286	2781.8
-0.0883929	2781.58
-0.0803571	2781.37
-0.0723214	2781.17
-0.0642857	2780.98
-0.05625	2780.8
-0.0482143	2780.72
-0.0401786	2780.36
-0.0321429	2780.89
-0.0241071	2773.73
-0.0160714	2784.35
-0.00803571	2810.65
0	3711.7
0.007831	4866.94
0.0156898	5268.92
0.0235749	5471.36
1	277.58
0.992	13993.5
0.984	15161.3
0.976	16052.6
0.968	16654.5
0.96	17140.2
0.952	17532.8
0.944	17815.3
0.936	17965.1
0.928	17962.1
0.92	17809.5
0.912	17533.8
0.904	17169.7
0.896	16753.2
0.888	16312.1
0.88	15851.3
0.872	15371.2
0.864	14869.5
0.856	14354.9
0.848	13844
0.84	13336.2
0.832	12827.2
0.824	12305.2
0.816	11756.4
0.808	11159.2
0.8	10493.4
0.792	9757.78
0.784	9022.06
0.776	8379.85
0.768	7913.4
0.76	7631.87
0.752	7179.64
0.744	5723
0.736	4236.62
0.728	4129.65
0.72	7819.37
0.712527	11460.5
0.705032	11632.8
0.697505	11600.2
0.690018	11610.6
0.682546	11611.6
0.675061	11588.8
0.667554	11563.3
0.660082	11544.6
0.652611	11518.3
0.645131	11476
0.637603	11436.5
0.630101	11425.6
0.62263	11424.9
0.615156	11410.1
0.607644	11401.4
0.600172	11409.4
0.592701	11420.1
0.58523	11425.1
0.577713	11430.6
0.570195	11470.3
0.562724	11504.7
0.555252	11497.3
0.54775	11479.7
0.540261	11468.2
0.532784	11466.3
0.525312	11458.7
0.517815	11451.8
0.510285	11476
0.502809	11499.1
0.495337	11487.4
0.487853	11454.8
0.480348	11414.2
0.472857	11400.2
0.465385	11410.7
0.457905	11418.3
0.450374	11441.8
0.442891	11460.7
0.435419	11445.3
0.427945	11403.4
0.420432	11352
0.412927	11318.1
0.405451	11287.2
0.39798	11234.2
0.390461	11179.1
0.382962	11123.7
0.375491	11005.7
0.368019	10723.8
0.360518	10142.9
0.353	8130.01
0.34516	6040.92
0.337333	5614.09
0.329507	5665.55
0.32168	5665.84
0.313853	5669.62
0.305988	5669.76
0.298095	5679.12
0.290221	5687.28
0.282388	5684.86
0.274562	5677.83
0.266735	5668.26
0.258908	5660.14
0.251081	5653.97
0.243253	5650.8
0.235382	5655.58
0.22749	5670
0.219623	5689.02
0.211783	5697.57
0.203957	5693.29
0.19613	5682.21
0.188303	5666.47
0.180477	5648.77
0.172646	5629.29
0.164769	5623.8
0.156879	5641.77
0.14903	5667.99
0.141201	5694.12
0.133374	5706.93
0.125547	5701.63
0.117721	5688.08
0.109894	5665.66
0.102061	5636.83
0.0941797	5614.17
0.0862895	5608.1
0.0784287	5606.58
0.070602	5592.94
0.0627753	5581.78
0.0549486	5587.23
0.047122	5607.32
0.0392953	5615.41
0.0314598	5576.44
0.0235749	5471.36
)
