(title "Static Pressure")
(labels "Position" "Static Pressure")

((xy/key/label "wall")
0.631652	58003.1
0.624617	58620.3
0.617463	59273.7
0.610202	59870.2
0.602816	60542.9
0.59531	61239.2
0.58768	61990.8
0.579913	62927.1
0.572026	64113.3
0.564019	65372.3
0.555931	66279.3
0.547768	66962.4
0.539515	67551.7
0.53119	67986.2
0.52278	68264.6
0.514285	68557.5
0.505683	68868.3
0.497002	69043.7
0.488226	69212.4
0.47934	69353.5
0.470363	69392.9
0.461279	69467.6
0.452077	69590.5
0.442781	69709.3
0.433377	69912.6
0.423866	70288.3
0.414256	70752.2
0.404568	71217.4
0.394806	71720.2
0.384979	72292.9
0.375098	72916.2
0.365167	73555.5
0.355197	74227.1
0.345203	75078.3
0.335203	75956
0.325202	76610.3
0.315206	77097.3
0.305223	77482.3
0.295272	77814.7
0.285356	78124.2
0.27548	78432.6
0.265652	78760.8
0.255887	79126.5
0.246197	79588.8
0.236586	80299
0.227068	81057.7
0.217642	81622.3
0.208296	82091.8
0.199031	82530
0.189862	82929.2
0.180801	83303.1
0.171835	83694.6
0.162996	84079.3
0.154286	84458.8
0.145698	84851.9
0.137257	85253.6
0.128956	85673.9
0.120814	86102
0.112831	86547.8
0.105011	86996.5
0.0973464	87467.7
0.0898627	88034.3
0.0825457	88640.3
0.0754321	89155.4
0.0683555	89570.9
0.0614061	89916.4
0.0545745	90218
0.0479005	90502
0.0414045	90779.1
0.0351181	91065
0.0290752	91365.2
0.0233274	91708.4
0.0179423	92120.9
0.0130196	92629
0.00869193	93279.1
0.0051543	94154.1
0.00268619	95357.5
0.00167161	96906.9
0.00256072	98485.2
0.00567561	99578.9
0.0108456	99886.1
0.0174432	99391.9
0.0253696	98363.9
0.0343798	97216.3
0.04404	96420.6
0.0539545	96125.8
0.0639333	96071.4
0.073915	96104.4
0.0838778	96231.8
0.0938206	96403.4
0.103765	96522.1
0.113713	96581.8
0.123664	96625.1
0.133619	96660
0.143579	96694.4
0.153557	96730.3
0.163544	96768.3
0.17353	96811.6
0.183508	96857.9
