(title "Static Pressure")
(labels "Position" "Static Pressure")

((xy/key/label "wall")
0.930568	33861.9
0.926294	33916.6
0.921874	33940.4
0.917782	33932
0.913412	33873.7
0.909069	33755.3
0.904752	33586
0.900462	33318.6
0.894587	32792.6
0.890359	32259.4
0.886157	31494.6
0.881981	30499.2
0.877832	29324.6
0.873709	28035.7
0.865542	25129.9
0.857481	22373.3
0.850342	21425.4
0.84248	21907.5
0.834723	22799
0.827071	23990.5
0.819524	25257.4
0.812083	26747.2
0.804746	28517.5
0.797515	30529.8
0.790389	32424.8
0.781896	34526.2
0.776766	35935.3
0.77134	37190.8
0.765822	38286.7
0.760463	39440.4
0.754735	40663
0.746695	42193.8
0.738654	43781.5
0.73061	45340.4
0.721733	46980.3
0.711003	48625.4
0.70027	50068.7
0.689534	51615.9
0.678794	53016.1
0.671571	54026.1
0.660827	55281.7
0.650079	56374
0.639328	57517.5
0.628574	58560.2
0.617817	59570.8
0.607057	60572.9
0.596293	61541.5
0.585527	62661.7
0.574757	64005.9
0.565816	65083.1
0.557727	66021
0.549137	66906.1
0.539885	67626.9
0.530539	68201.8
0.519776	68658.8
0.508839	68930.4
0.498051	69133.6
0.487896	69348.2
0.473929	69525.4
0.460225	69607.7
0.446784	69854.7
0.433605	70188.8
0.419882	70674.3
0.410013	71184.7
0.399939	71761.4
0.389036	72418.4
0.377408	73131.4
0.364209	73972.7
0.350947	74820
0.337212	75678.6
0.327026	76359.8
0.31651	77044.4
0.305639	77667.8
0.294657	78238.1
0.283904	78735.8
0.273921	79108.8
0.263618	79459.7
0.253544	79923.3
0.243702	80467.6
0.231753	81204.9
0.222198	81839.1
0.212565	82405.6
0.202834	82888
0.192487	83347.7
0.181775	83812.4
0.16985	84263
0.1582	84642.3
0.149414	85042.9
0.134586	85786
0.120245	86436.4
0.106391	87217.5
0.0930239	88087.4
0.081544	88951.9
0.074369	89489.1
0.0667821	89942.8
0.0589174	90305.8
0.0507917	90572.8
0.043064	90789.3
0.0363466	91029.5
0.0299066	91375.5
0.0214857	91854.3
0.0145518	92420.4
0.00937773	93139.7
0.00431445	94451.2
0.00189474	96212
0.00211861	98045.8
0.00498606	99418.3
0.0105584	99979.6
0.0172112	99628.8
0.0254189	98695.2
0.0345706	97654.4
0.0461209	96751.5
0.0563563	96412.9
0.0667775	96332.2
0.0775696	96348.5
0.0894886	96435.3
0.0994612	96506.2
0.109912	96557.6
0.120791	96606.3
0.131368	96656.5
0.141729	96697.6
0.156568	96732.8
0.170726	96758.3
0.184201	96779.5
0.196032	96797.7
0.196032	96797.7
0.206285	96822.1
0.216718	96861
0.228908	96939.4
0.23969	97057.6
0.253904	97267.6
0.26787	97500.6
0.281588	97682.3
0.297354	97757.7
0.314869	97715.4
0.331943	97584.9
0.348575	97385.2
0.364765	97137.9
0.375548	96956.2
0.385465	96797.5
0.395903	96654.7
0.406428	96541.3
0.417195	96460.8
0.428083	96412.9
0.439092	96383.2
0.45383	96343.5
0.468909	96274.6
0.484202	96150.3
0.49971	96004.7
0.515433	95825
0.522383	95800.7
0.529292	95766.9
0.542924	95536.4
0.556329	95324.6
0.569507	95112.9
0.582458	94880.3
0.595182	94630.8
0.607679	94370.3
0.619949	94103.8
0.631992	93838.2
0.646027	93505
0.653347	93318.5
0.660833	93115.3
0.668814	92865.3
0.676092	92595.9
0.684245	92246.2
0.692488	91853.5
0.699281	91499
0.71051	90813.7
0.721898	90108.5
0.733447	89485.1
0.745156	88776.7
0.754488	88080.6
0.760628	87572.6
0.767097	87063.8
0.773484	86592.1
0.779946	86085.6
0.787475	85481.9
0.795128	84904.8
0.802726	84329.5
0.810012	83676.9
0.819991	82709.5
0.829874	81768.6
0.839662	80784.5
0.849353	79701.9
0.855722	78951.1
0.861284	78300.3
0.86697	77637.1
0.872799	76880.3
0.879278	76072.1
0.885633	75259.7
0.891967	74336.5
0.897506	73334.8
0.902576	72025.8
0.907639	70342.9
0.912668	68691.7
0.917822	67129.8
0.923853	65007.9
0.930089	62566.4
0.936353	59359.1
0.940544	55914.5
0.945173	49321.1
0.947654	43902.1
0.95008	38400.2
0.952367	34799.1
0.95463	35500.2
0.956879	38283.3
0.959246	39626.1
0.962437	40008.2
0.966143	40096.9
0.970327	40189.4
0.973941	40405.9
0.977701	40723.7
0.982719	41101.6
0.988343	41094.3
0.993318	40666.6
0.997034	40431.7
0.998447	40417.1
0.998397	40266.6
0.996821	40042
0.994637	39782.9
0.992065	39420.1
0.988897	38941.7
0.985355	38325.7
0.981384	37550.6
0.977512	36728.5
0.973606	35870.6
0.969666	35020.4
0.965372	34200.9
0.960019	33479
0.954605	33193.4
0.949133	33266.7
0.9436	33440.4
0.938313	33631.9
0.934479	33770.7
0.930568	33861.9
)
